"_id",anime_id,c1,c2,episodes,genre,img,main_cast,members,name,rating,source,studios,type
589eae351bc3ae2c788b07ac,2059,31,1,6,"Comedy,Romance",https://myanimelist.cdn-dena.com/images/anime/3/62363.jpg,"Matsumoto,Yasunori;Itou,Miki",735,Mainichi ga Nichiyoubi,6.35,Manga,Production I.G,OVA
589eae351bc3ae2c788b07ad,15565,20,21,10,"Action,Ecchi,Harem,Martial Arts,School,Super Power",https://myanimelist.cdn-dena.com/images/anime/10/58191.jpg,"Shitaya,Noriko;Yahagi,Sayuri;Nomizu,Iori;Maeno,Tomoaki",49842,Maken-Ki! Two,6.35,Manga,Xebec,TV
589eae351bc3ae2c788b07ae,31923,21,1,2,"Comedy,Mystery,School,Super Power",https://myanimelist.cdn-dena.com/images/anime/7/76836.jpg,,833,Mini Hama: Minimum Hamatora Movies,6.35,Original,Lerche,Movie
589eae351bc3ae2c788b07af,9523,30,19,1,Comedy,https://myanimelist.cdn-dena.com/images/anime/6/31903.jpg,"Akutsu,Kana;Igarashi,Hiromi",2208,Minori Scramble!,6.35,Manga,ufotable,OVA
589eae351bc3ae2c788b07b0,5585,31,1,1,"Ecchi,Magic",https://myanimelist.cdn-dena.com/images/anime/11/11542.jpg,"Matsui,Naoko",586,New Dream Hunter Rem: Yume no Kishitachi,6.35,Original,,OVA
589eae351bc3ae2c788b07b1,4024,15,31,13,"Adventure,Fantasy,Kids",https://myanimelist.cdn-dena.com/images/anime/11/7303.jpg,"Takimoto,Fujiko;Matsuo,Yoshiko;Sakuma,Rei;Hayashibara,Megumi",611,Sanrio Anime Sekai Meisaku Gekijou,6.35,,,TV
589eae351bc3ae2c788b07b2,2406,5,3,-1,"Comedy,Slice of Life",https://myanimelist.cdn-dena.com/images/anime/9/25502.jpg,"Katou,Midori;Sasuga,Takako;Nagai,Ichiro;Tsumura,Makoto;Nomura,Michiko;Yamamoto,Yoshiko;Asou,Miyoko;Tani,Ikuko;Terauchi,Yorie;Tominaga,Miina;Ooyama,Nobuyo;Takahashi,Kazue",1632,Sazae-san,6.35,4-komamanga,Eiken,TV
589eae351bc3ae2c788b07b3,19573,2,1,1,"Fantasy,Sci-Fi,Supernatural",https://myanimelist.cdn-dena.com/images/anime/10/55731.jpg,"Haruna,Fuuka",2790,Short Peace Opening,6.35,Original,Sunrise,Special
589eae361bc3ae2c788b07b4,10349,34,1,25,Kids,https://myanimelist.cdn-dena.com/images/anime/5/45917.jpg,"Sakamoto,Maaya;Nakahara,Mai",369,Suzy&#039;s Zoo: Daisuki! Witzy,6.35,Other,Digital Media Lab,TV
589eae361bc3ae2c788b07b5,30585,14,1,1,"Drama,School,Sci-Fi,Supernatural",https://myanimelist.cdn-dena.com/images/anime/8/73450.jpg,"Nomura,Shuhei;Kiyohara,Kaya;Kaneko,Daichi",14281,Taifuu no Noruda,6.35,Original,Studio Colorido,Movie
589eae361bc3ae2c788b07b6,4451,31,3,2,"Comedy,Ecchi,Romance,School",https://myanimelist.cdn-dena.com/images/anime/11/33771.jpg,"Morikawa,Toshiyuki;Amano,Yuri",868,Tanin no Kankei,6.35,Manga,J.C.Staff,OVA
589eae361bc3ae2c788b07b7,17959,29,1,1,"Drama,Mecha,Sci-Fi",https://myanimelist.cdn-dena.com/images/anime/2/47837.jpg,"Katsuta,Hisashi",342,Tetsuwan Atom: Atom Tanjou no Himitsu,6.35,,,Movie
589eae361bc3ae2c788b07b8,5475,36,1,26,"Action,Adventure,Comedy,Mecha,Sci-Fi",https://myanimelist.cdn-dena.com/images/anime/3/11366.jpg,,305,Time Bokan 2000: Kaitou Kiramekiman,6.35,,Tatsunoko Production,TV
589eae361bc3ae2c788b07b9,12867,38,1,1,Drama,https://myanimelist.cdn-dena.com/images/anime/9/76214.jpg,,1661,Tsuki no Sango,6.35,Other,ufotable,Movie
589eae361bc3ae2c788b07ba,2566,6,1,24,"Comedy,School,Shounen",https://myanimelist.cdn-dena.com/images/anime/11/3353.jpg,,386,Uchuujin Tanaka Tarou,6.35,,,TV
589eae361bc3ae2c788b07bb,6822,24,1,26,"Comedy,Slice of Life",https://myanimelist.cdn-dena.com/images/anime/2/21982.jpg,,317,Ukkari Pénélope (2009),6.35,,Nippon Animation,TV
589eae361bc3ae2c788b07bc,3290,35,1,23,"Comedy,Fantasy,Kids",https://myanimelist.cdn-dena.com/images/anime/10/22088.jpg,,435,Vampiyan Kids,6.35,Original,Production I.G,TV
589eae361bc3ae2c788b07bd,8240,35,1,26,"Adventure,Comedy,Historical,Kids",https://myanimelist.cdn-dena.com/images/anime/9/65433.jpg,"Tagami,Kazue",229,Wanpaku Oomukashi Kum Kum,6.35,,Sunrise,TV
589eae361bc3ae2c788b07be,547,11,1,3,"Drama,Romance,School,Supernatural",https://myanimelist.cdn-dena.com/images/anime/13/5246.jpg,"Kouzuki,Miwa;Hirai,Riko",2043,Wind: A Breath of Heart OVA,6.35,Visualnovel,,OVA
589eae361bc3ae2c788b07bf,1630,15,40,2,"Adventure,Comedy,Fantasy",https://myanimelist.cdn-dena.com/images/anime/9/61775.jpg,"Takahashi,Miki;Yamadera,Kouichi;Koorogi,Satomi",2253,Yousei Hime Ren,6.35,Original,,OVA
589eae371bc3ae2c788b07c0,9595,15,1,1,Sci-Fi,https://myanimelist.cdn-dena.com/images/anime/2/26578.jpg,,1305,Amanatsu,6.34,,,Movie
589eae371bc3ae2c788b07c1,27619,6,1,6,"Comedy,Ecchi,Romance,Shounen,Slice of Life",https://myanimelist.cdn-dena.com/images/anime/9/67235.jpg,,2866,Ane Log: Moyako Neesan no Honpen wo Tobidashite Tomaranai Monologue,6.34,Manga,Brain's Base,OVA
589eae371bc3ae2c788b07c2,10901,38,1,1,"Drama,Historical",https://myanimelist.cdn-dena.com/images/anime/5/30086.jpg,,373,Aoi Hitomi no Onnanoko no Ohanashi,6.34,,Shin-Ei Animation,Special
589eae371bc3ae2c788b07c3,2309,30,39,1,"Comedy,Sci-Fi,Slice of Life,Sports",https://myanimelist.cdn-dena.com/images/anime/13/18625.jpg,"Noto,Mamiko;Ogata,Kenichi;Tai,Yuuki",1973,"Azusa,Otetsudai Shimasu!",6.34,Original,TMS Entertainment,OVA
589eae371bc3ae2c788b07c4,2023,9,31,4,"Action,Comedy,School,Shounen,Supernatural",https://myanimelist.cdn-dena.com/images/anime/10/69047.jpg,"Yamadera,Kouichi;Ishida,Akira;Matsumoto,Rica;Ootsuka,Akio",1491,Bakuen Campus Guardress,6.34,Original,Production I.G,OVA
589eae371bc3ae2c788b07c5,6920,25,3,12,"Action,Drama,Horror,Vampire",https://myanimelist.cdn-dena.com/images/anime/6/29742.jpg,"Minagawa,Junko;Ootsuka,Akio;Sakamoto,Maaya",14100,Blade,6.34,Other,Madhouse,TV
589eae371bc3ae2c788b07c6,693,17,1,12,"Action,Comedy,Drama,Ecchi,Police,Sci-Fi,Shounen",https://myanimelist.cdn-dena.com/images/anime/12/75500.jpg,"Noto,Mamiko;Kugimiya,Rie;Toyoguchi,Megumi",5899,Burn Up Scramble,6.34,Original,AIC,TV
589eae371bc3ae2c788b07c7,6645,20,21,12,"Comedy,Ecchi,School",https://myanimelist.cdn-dena.com/images/anime/4/33263.jpg,"Hikasa,Yoko;Chihara,Minori;Kotobuki,Minako;Satou,Yuudai;Yahagi,Sayuri",32470,Chuu Bra!!,6.34,Manga,Zexcs,TV
589eae371bc3ae2c788b07c8,17205,15,1,1,Adventure,https://myanimelist.cdn-dena.com/images/anime/4/45947.jpg,,9456,Cowboy Bebop: Ein no Natsuyasumi,6.34,Original,Sunrise,Special
589eae371bc3ae2c788b07c9,8550,23,1,1,"Comedy,Sci-Fi,Shounen",https://myanimelist.cdn-dena.com/images/anime/7/23177.jpg,,513,Dr. Slump Movie 10: Arale no Bikkuriman,6.34,Manga,Toei Animation,Movie
589eae371bc3ae2c788b07ca,14073,6,39,10,"Comedy,Ecchi,Parody,School,Shounen",https://myanimelist.cdn-dena.com/images/anime/11/75842.jpg,"Ise,Mariya;Nomizu,Iori;Asumi,Kana",16438,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu,6.34,Manga,AIC Classic,ONA
589eae371bc3ae2c788b07cb,6557,2,3,4,"Adventure,Comedy,Fantasy,Magic",https://myanimelist.cdn-dena.com/images/anime/13/27813.jpg,"Kasahara,Rumi;Oota,Shinichirou;Kawazu,Yasuhiko;Nishihara,Kumiko;Canna,Nobutoshi;Touma,Yumi;Furukawa,Toshio",464,Fortune Quest: Yo ni mo Shiawase na Boukensha-tachi,6.34,Novel,J.C.Staff,OVA
589eae371bc3ae2c788b07cc,8178,30,30,1,Slice of Life,https://myanimelist.cdn-dena.com/images/anime/13/20821.jpg,"Shindou,Kei;Matsuoka,Yuki",633,Fujoshi no Hinkaku,6.34,Manga,,OVA
589eae381bc3ae2c788b07cd,5862,15,10,1,Sci-Fi,https://myanimelist.cdn-dena.com/images/anime/2/63339.jpg,"Tomita,Kousei;Matsushima,Minori;Suzuki,Hiroki",354,Fumoon,6.34,,,Special
589eae381bc3ae2c788b07ce,20929,12,1,1,Music,https://myanimelist.cdn-dena.com/images/anime/4/55423.jpg,,586,Galo Sengen,6.34,,,Music
589eae381bc3ae2c788b07cf,33498,41,30,1,"Drama,Shounen,Sports",https://myanimelist.cdn-dena.com/images/anime/6/80595.jpg,"Suzuki,Tomiko",145,Ganbare! Kickers: Hitoribocchi no Ace Striker,6.34,Manga,Studio Pierrot,Special
589eae381bc3ae2c788b07d0,8150,2,1,1,"Adventure,Comedy,Fantasy,Horror,Supernatural",https://myanimelist.cdn-dena.com/images/anime/12/20503.jpg,,188,Gegege no Kitarou: Chisougan,6.34,,Toei Animation,Movie
589eae381bc3ae2c788b07d1,7596,30,1,9,"Comedy,Parody,Sci-Fi",https://myanimelist.cdn-dena.com/images/anime/5/22334.jpg,"Asumi,Kana;Kitamura,Eri",18386,Haiyoru! Nyaruani,6.34,Lightnovel,DLE,OVA
589eae381bc3ae2c788b07d2,1850,3,32,3,"Action,Adventure,Fantasy,Mecha",https://myanimelist.cdn-dena.com/images/anime/8/52147.jpg,"Kosugi,Juurouta;Yajima,Akiko;Nishimura,Tomohiro;Yuuki,Hiro",430,Haou Daikei Ryuu Knight: Adeu Legend II,6.34,,Sunrise,OVA
589eae381bc3ae2c788b07d3,30155,2,1,1,"Action,Adventure,Comedy,Fantasy",https://myanimelist.cdn-dena.com/images/anime/13/72186.jpg,,384,Hoshi no Kirby: Tokubetsu-hen - Taose!! Koukaku Majuu Ebizou,6.34,,,Special
589eae381bc3ae2c788b07d4,12579,20,25,6,"Comedy,Ecchi,Romance,Shounen,Supernatural,Vampire",https://myanimelist.cdn-dena.com/images/anime/5/35285.jpg,"Nomizu,Iori;Nakamura,Yuuichi;Tachibana,Shinnosuke;Takamoto,Megumi",3463,Itsuka Tenma no Kuro Usagi Picture Drama,6.34,Lightnovel,Zexcs,Special
589eae381bc3ae2c788b07d5,31762,7,23,1,"Music,Shoujo,Sports",https://myanimelist.cdn-dena.com/images/anime/13/76498.jpg,"Maeno,Tomoaki;Terashima,Junta;Aoi,Shouta;Kakihara,Tetsuya;Masuda,Toshiki",2897,King of Prism by Pretty Rhythm,6.34,Original,Tatsunoko Production,Movie
589eae381bc3ae2c788b07d6,8141,2,21,1,"Adventure,Comedy,Drama",https://myanimelist.cdn-dena.com/images/anime/8/47243.jpg,"Wilson,Ayaka;Saitou,Ayaka",233,Konchuu Monogatari Mitsubachi Hutch: Yuuki no Melody,6.34,,Tatsunoko Production,Movie
589eae381bc3ae2c788b07d7,6994,15,1,1,Comedy,https://myanimelist.cdn-dena.com/images/anime/3/16902.jpg,,373,Koneko no Studio,6.34,Original,,Movie
589eae381bc3ae2c788b07d8,3448,29,1,4,"Action,Police",https://myanimelist.cdn-dena.com/images/anime/8/67821.jpg,"Matsumoto,Yasunori;Ootsuka,Akio",3216,Mad★Bull 34,6.34,Manga,Magic Bus,OVA
589eae381bc3ae2c788b07d9,10465,26,16,12,"Action,Comedy,Ecchi,Samurai,Seinen",https://myanimelist.cdn-dena.com/images/anime/9/80487.jpg,"Toyosaki,Aki;Kotobuki,Minako;Mizuhara,Kaoru;Noto,Mamiko",32171,Manyuu Hikenchou,6.34,Manga,Hoods Entertainment,TV
589eae391bc3ae2c788b07da,1162,3,3,2,"Adventure,Comedy,Fantasy,Mecha,Shounen",https://myanimelist.cdn-dena.com/images/anime/4/6944.jpg,"Satou,Masaharu;Seki,Tomokazu;Mitsuishi,Kotono;Nishimura,Chinami;Ishizuka,Unshou;Kobayashi,Yuko;Tange,Sakura",1835,Maze☆Bakunetsu Jikuu,6.34,Manga,J.C.Staff,OVA
589eae391bc3ae2c788b07db,1071,38,1,1,"Drama,Romance",https://myanimelist.cdn-dena.com/images/anime/8/4682.jpg,"Inoue,Nana",2068,Memories Off #5 Togireta Film The Animation,6.34,Visualnovel,Doga Kobo,OVA
589eae391bc3ae2c788b07dc,21479,7,39,7,"Adventure,Sports",https://myanimelist.cdn-dena.com/images/anime/7/56677.jpg,"Uchiyama,Kouki;Oki,Kanae;Okamoto,Nobuhiko;Kodaira,Yuuki;Terashima,Takuma",915,Metal Fight Beyblade Zero G Specials,6.34,Manga,"Tatsunoko Production,SynergySP",Special
589eae391bc3ae2c788b07dd,24713,30,1,1,"Comedy,Slice of Life,Sports",https://myanimelist.cdn-dena.com/images/anime/10/63625.jpg,"Fujiwara,Keiji;Horie,Yui",5455,Miss Monochrome: The Animation - Soccer-hen,6.34,Original,"SANZIGEN,LIDENFILMS",ONA
589eae391bc3ae2c788b07de,8848,30,10,1,"Comedy,Seinen,Slice of Life",https://myanimelist.cdn-dena.com/images/anime/7/24464.jpg,"Shou,Mayumi;Inoue,Kazuhiko",175,"Oishinbo: Kyuukyoku tai Shikou,Chouju Ryouri Taiketsu!!",6.34,Manga,Shin-Ei Animation,Movie
589eae391bc3ae2c788b07df,9587,20,1,12,"Comedy,Ecchi,Harem,Romance",https://myanimelist.cdn-dena.com/images/anime/3/75499.jpg,"Aranami,Kazusa;Toyonaga,Toshiyuki;Kitamura,Eri;Inoue,Marina",51637,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!,6.34,Manga,Zexcs,TV
589eae391bc3ae2c788b07e0,11595,24,1,526,"Comedy,Kids,School,Super Power",https://myanimelist.cdn-dena.com/images/anime/2/32333.jpg,"Miwa,Katsue",447,Perman (1983),6.34,,Shin-Ei Animation,TV
589eae391bc3ae2c788b07e1,22215,7,21,11,"Music,Shoujo,Sports",https://myanimelist.cdn-dena.com/images/anime/12/60581.jpg,"Ookubo,Rumi;Katou,Emiri;Asumi,Kana;Akaneya,Himika",1145,Pretty Rhythm: All Star Selection,6.34,Game,"Tatsunoko Production,Dongwoo A&E",TV
589eae391bc3ae2c788b07e2,30912,29,1,1,"Comedy,Mecha,Parody",https://myanimelist.cdn-dena.com/images/anime/12/74382.jpg,,1271,Robot Girls Z Episode 0,6.34,,Toei Animation,ONA
589eae391bc3ae2c788b07e3,4213,38,16,1,"Drama,Romance",https://myanimelist.cdn-dena.com/images/anime/8/25777.jpg,"Toyonaga,Toshiyuki;Aoki,Sayaka",1710,Saishuu Shiken Kujira Progressive,6.34,,Zexcs,OVA
589eae391bc3ae2c788b07e4,7759,32,16,7,"Comedy,Slice of Life",https://myanimelist.cdn-dena.com/images/anime/2/18976.jpg,"Horie,Yui;Koshimizu,Ami;Morinaga,Rika;Kobayashi,Yuu;Kuwatani,Natsuko;Kugimiya,Rie;Ueda,Kana;Chihara,Minori;Ohashi,Ayuru;Shintani,Ryouko;Saitou,Momoko;Nanasawa,Shin;Kanzaki,Chiro",2767,Saki Picture Drama,6.34,Manga,Gonzo,Special
589eae391bc3ae2c788b07e5,2770,29,1,1,"Action,Adventure,Sci-Fi,Space",https://myanimelist.cdn-dena.com/images/anime/4/35347.jpg,"Furukawa,Toshio",1405,SF Shinseiki Lensman,6.34,,Madhouse,Movie
589eae3a1bc3ae2c788b07e6,4948,15,1,1,"Adventure,Fantasy",https://myanimelist.cdn-dena.com/images/anime/2/45482.jpg,,564,Shounen Sarutobi Sasuke,6.34,Original,Toei Animation,Movie
589eae3a1bc3ae2c788b07e7,5369,23,23,1,"Action,Adventure,Shounen",https://myanimelist.cdn-dena.com/images/anime/12/14121.jpg,"Kishi,Yuuji;Takahashi,Hiroki",5106,Street Fighter: Aratanaru Kizuna,6.34,Game,Studio 4°C,OVA
589eae3a1bc3ae2c788b07e8,1582,29,23,2,"Action,Adventure,Military,Sci-Fi",https://myanimelist.cdn-dena.com/images/anime/5/24891.jpg,"Hiura,Ben;Ishizuka,Unshou",1712,Submarine 707R,6.34,Manga,Production Reed,OVA
589eae3a1bc3ae2c788b07e9,25169,14,1,1,"Comedy,Drama",https://myanimelist.cdn-dena.com/images/anime/5/64405.jpg,,809,Tamayura: More Aggressive Picture Drama,6.34,Original,TYO Animations,Special
589eae3a1bc3ae2c788b07ea,31668,41,1,2,"Comedy,School,Shounen,Sports",https://myanimelist.cdn-dena.com/images/anime/10/76333.jpg,,1308,Teekyuu 5 Specials,6.35,Manga,Millepensee,Special
589eae3a1bc3ae2c788b07eb,30178,17,1,2,"Action,Comedy,Mystery,Super Power",https://myanimelist.cdn-dena.com/images/anime/3/72225.jpg,,516,Tiger &amp; Bunny Recaps,6.34,,Sunrise,OVA
589eae3a1bc3ae2c788b07ec,33023,7,35,12,"Action,Comedy,Drama,Fantasy,Historical,Slice of Life",https://myanimelist.cdn-dena.com/images/anime/6/81989.jpg,"Masuda,Toshiki;Ichiki,Mitsuhiro",30310,Touken Ranbu: Hanamaru,6.34,Cardgame,Doga Kobo,TV
589eae3a1bc3ae2c788b07ed,2516,29,1,6,"Mecha,Military,Sci-Fi,Shounen,Space",https://myanimelist.cdn-dena.com/images/anime/2/3090.jpg,"Matsumoto,Yasunori",2596,Uchuu no Senshi,6.34,Book,Sunrise,OVA
589eae3a1bc3ae2c788b07ee,12411,30,1,10,Parody,https://myanimelist.cdn-dena.com/images/anime/11/34935.jpg,"Toyosaki,Aki;Katsuji,Ryo",4951,UN-GO: Inga Nikki,6.34,Original,Bones,ONA
589eae3a1bc3ae2c788b07ef,1959,29,1,2,"Action,Drama,Police,Shounen",https://myanimelist.cdn-dena.com/images/anime/1/1959.jpg,"Seki,Toshihiko",679,Wild 7,6.34,Manga,Pierrot Plus,OVA
589eae3a1bc3ae2c788b07f0,16233,12,1,1,"Drama,Music",https://myanimelist.cdn-dena.com/images/anime/12/68995.jpg,,1154,Yowai Mushi,6.34,,,Special
589eae3a1bc3ae2c788b07f1,16574,27,23,1,"Action,Fantasy,Game,Shounen",https://myanimelist.cdn-dena.com/images/anime/3/44710.jpg,"Irino,Miyu;Kimura,Ryouhei;Komatsu,Mikako;Hatanaka,Tasuku",1965,Yu☆Gi☆Oh! Zexal Special,6.34,Manga,,Special
589eae3a1bc3ae2c788b07f2,1994,1,39,1,"Adventure,Comedy,Fantasy,Game,Sci-Fi",https://myanimelist.cdn-dena.com/images/anime/2/44554.jpg,"Nakahara,Mai;Minagawa,Junko",8891,.hack//Tasogare no Udewa Densetsu: Offline de Aimashou,6.33,Manga,,Special
589eae3b1bc3ae2c788b07f3,33326,14,1,1,"Drama,Military,Music",https://myanimelist.cdn-dena.com/images/anime/7/80076.jpg,,258,Aftermath,6.33,Original,,Music
589eae3b1bc3ae2c788b07f4,6688,15,1,1,"Historical,Slice of Life",https://myanimelist.cdn-dena.com/images/anime/6/15373.jpg,,334,Batain Lai!! Minami no Shima no Mizu Monogatari,6.33,,,Movie
589eae3b1bc3ae2c788b07f5,3120,38,1,1,"Drama,Romance,Slice of Life",https://myanimelist.cdn-dena.com/images/anime/2/61349.jpg,"Nomura,Hironobu",1470,Bobby ni Kubittake,6.33,Novel,Madhouse,Movie
589eae3b1bc3ae2c788b07f6,1494,18,1,1,"Horror,Mystery,Psychological,Sci-Fi",https://myanimelist.cdn-dena.com/images/anime/3/3766.jpg,"Ou,Natsuki;Ootsuka,Akio;Mitsuishi,Kotono",5224,Darkside Blues,6.33,,J.C.Staff,Movie
589eae3b1bc3ae2c788b07f7,3518,15,1,1,"Fantasy,Kids",https://myanimelist.cdn-dena.com/images/anime/13/23518.jpg,,1568,Ginga no Uo Ursa Minor Blue,6.33,,,OVA
589eae3b1bc3ae2c788b07f8,11769,20,16,12,"Comedy,Ecchi,School,Seinen,Shoujo Ai",https://myanimelist.cdn-dena.com/images/anime/11/35659.jpg,"Hikasa,Yoko;Taketatsu,Ayana;Uchida,Maaya;Takamori,Natsumi;Sasaki,Nozomi",17103,Gokujo.: Gokurakuin Joshikou Ryou Monogatari,6.33,Manga,LMD,TV
589eae3b1bc3ae2c788b07f9,16646,12,1,8,"Comedy,Kids,Music",https://myanimelist.cdn-dena.com/images/anime/11/44862.jpg,,1430,Hanamaru Youchien: Panda Neko Taisou,6.34,Manga,,Special
589eae3b1bc3ae2c788b07fa,7405,36,1,51,"Adventure,Super Power",https://myanimelist.cdn-dena.com/images/anime/2/17801.jpg,"Orikasa,Ai",255,Jankenman,6.33,,,TV
589eae3b1bc3ae2c788b07fb,2738,15,1,26,"Fantasy,Kids",https://myanimelist.cdn-dena.com/images/anime/12/67259.jpg,"Mizuhashi,Kaori",287,Kasumin 3rd Season,6.33,,OLM,TV
589eae3b1bc3ae2c788b07fc,511,35,1,13,"Adventure,Comedy,Fantasy,Historical",https://myanimelist.cdn-dena.com/images/anime/4/3461.jpg,"Yokoyama,Chisa",3424,Kidou Shinsengumi Moeyo Ken TV,6.33,Game,,TV
589eae3b1bc3ae2c788b07fd,23367,32,1,6,"Comedy,School",https://myanimelist.cdn-dena.com/images/anime/5/60367.jpg,,1154,Kitakubu Katsudou Kiroku: Miniature Theater,6.33,Manga,Nomad,Special
589eae3b1bc3ae2c788b07fe,7376,38,1,1,"Drama,Fantasy,Romance",https://myanimelist.cdn-dena.com/images/anime/13/17651.jpg,,225,Kurumiwari Ningyou,6.33,,,Movie
589eae3b1bc3ae2c788b07ff,12433,1,38,1,Mystery,https://myanimelist.cdn-dena.com/images/anime/8/34929.jpg,"Omigawa,Chiaki;Toriumi,Kousuke;Tamura,Yukari",2609,Kyokugen Dasshutsu Adv: Zennin Shibou Desu Prologue,6.33,Visualnovel,Gonzo,ONA
589eae3c1bc3ae2c788b0800,30652,6,21,12,"Comedy,Shounen,Slice of Life,Sports",https://myanimelist.cdn-dena.com/images/anime/3/82255.jpg,"Kurosawa,Yurika;Touyama,Nao;Igarashi,Hiromi;Ookubo,Rumi;Hikasa,Yoko",11562,Long Riders!,6.33,Manga,Actas,TV
589eae3c1bc3ae2c788b0801,15177,37,39,1,"Action,Mecha,Music,Romance,Sci-Fi",https://myanimelist.cdn-dena.com/images/anime/11/41111.jpg,"Konishi,Katsuyuki;Nakajima,Megumi;Miyake,Kenta;Endou,Aya",2398,Macross FB7: Ore no Uta wo Kike!,6.33,,Satelight,Movie
589eae3c1bc3ae2c788b0802,22435,29,1,1,"Action,Mecha,Sci-Fi",https://myanimelist.cdn-dena.com/images/anime/12/58637.jpg,"Seki,Toshihiko;Yajima,Akiko;Touma,Yumi;Midorikawa,Hikaru",1555,New Mobile Report Gundam Wing: Frozen Teardrop Picture Drama - Aratanaru Tatakai,6.33,,Sunrise,Special
589eae3c1bc3ae2c788b0803,16397,11,21,13,"Ecchi,Romance,School",https://myanimelist.cdn-dena.com/images/anime/11/49199.jpg,"Ise,Mariya;Shimazaki,Nobunaga;Saito,Chiwa;Sawashiro,Miyuki;Nakahara,Mai;Itou,Kanae;Kanemoto,Hisako;Mizuhashi,Kaori;Oogame,Asuka",53319,Photokano,6.33,Visualnovel,Madhouse,TV
589eae3c1bc3ae2c788b0804,31113,29,1,1,"Action,Adventure,Mecha,Sci-Fi",https://myanimelist.cdn-dena.com/images/anime/11/74737.jpg,,1003,Puchitto Furikaerintia,6.33,,Production I.G,Special
589eae3c1bc3ae2c788b0805,818,40,31,12,"Comedy,Drama,Romance,Slice of Life",https://myanimelist.cdn-dena.com/images/anime/12/74961.jpg,"Madono,Mitsuaki;Hikami,Kyouko",7342,Sakura Tsuushin,6.33,Manga,Shaft,OVA
589eae3c1bc3ae2c788b0806,1100,15,31,3,"Adventure,Comedy,Sci-Fi",https://myanimelist.cdn-dena.com/images/anime/7/5010.jpg,"Miyamura,Yuko;Niiyama,Shiho;Hayashibara,Megumi;Takayama,Minami",1735,Soreyuke! Uchuu Senkan Yamamoto Yohko,6.33,Novel,J.C.Staff,OVA
589eae3c1bc3ae2c788b0807,21507,20,39,12,"Action,Comedy,Ecchi,Shounen,Supernatural",https://myanimelist.cdn-dena.com/images/anime/8/61889.jpg,"Chisuga,Haruka;Hayami,Saori;Yuuki,Aoi",92269,Soul Eater NOT!,6.33,Manga,Bones,TV
589eae3c1bc3ae2c788b0808,4599,15,31,26,"Fantasy,Kids",https://myanimelist.cdn-dena.com/images/anime/6/15394.jpg,"Takano,Urara",295,Tanoshii Willow Town,6.33,Book,,TV
589eae3c1bc3ae2c788b0809,3115,37,10,1,"Action,Adventure,Romance,Sci-Fi",https://myanimelist.cdn-dena.com/images/anime/10/4740.jpg,"Toda,Keiko;Iwata,Mitsuo",941,Toki no Tabibito: Time Stranger,6.33,,Madhouse,Movie
589eae3c1bc3ae2c788b080a,5308,10,1,1,"Action,Comedy",https://myanimelist.cdn-dena.com/images/anime/4/10651.jpg,"Sasaki,Nozomu;Otsuka,Chikao",1501,Ushio to Tora: Comically Deformed Theater,6.33,,Pastel,OVA
589eae3c1bc3ae2c788b080b,6425,4,1,16,"Comedy,Ecchi,Game",https://myanimelist.cdn-dena.com/images/anime/10/17261.jpg,"Kitta,Izumi;Nakamoto,Nobuhisa",13591,Weiß Survive,6.33,Cardgame,Studio Hibari,TV
589eae3d1bc3ae2c788b080c,6987,31,1,1,"Ecchi,Romance,Seinen",https://myanimelist.cdn-dena.com/images/anime/10/64715.jpg,"Ueda,Kana;Kawaragi,Shiho;Kinoshita,Sayaka",54567,Aki-Sora,6.32,Manga,Hoods Entertainment,OVA
589eae3d1bc3ae2c788b080d,2537,2,1,8,"Fantasy,Sci-Fi,Shoujo",https://myanimelist.cdn-dena.com/images/anime/6/3185.jpg,"Canna,Nobutoshi",906,Angelique: Twin Collection,6.32,,,OVA
589eae3d1bc3ae2c788b080e,7334,27,16,39,"Action,Adventure,Fantasy,Game,Shounen",https://myanimelist.cdn-dena.com/images/anime/10/32189.jpg,"Fujiwara,Keiji;Suzuki,Chihiro;Nojima,Hirofumi;Kobayashi,Yuu;Hirohashi,Ryou;Nanao,Haruhi",11110,Bakugan Battle Brawlers: Gundalian Invaders,6.32,Original,TMS Entertainment,TV
589eae3d1bc3ae2c788b080f,17295,4,1,4,"Drama,Game,Mecha",https://myanimelist.cdn-dena.com/images/anime/12/46191.jpg,,280,Cosmic Break,6.32,Game,,ONA
589eae3d1bc3ae2c788b0810,6496,2,9,1,"Adventure,Comedy,Magic,Romance",https://myanimelist.cdn-dena.com/images/anime/7/22167.jpg,"Chiba,Susumu;Nagano,Ai",1577,Cutey Honey Flash: The Movie,6.32,,Toei Animation,Movie
589eae3d1bc3ae2c788b0811,9972,29,1,1,"Drama,Mecha,Military,Sci-Fi,Shounen",https://myanimelist.cdn-dena.com/images/anime/7/27595.jpg,,336,Document Taiyou no Kiba Dagram,6.32,,Sunrise,Movie
589eae3d1bc3ae2c788b0812,23333,25,38,12,"Action,Psychological,Sci-Fi,Super Power",https://myanimelist.cdn-dena.com/images/anime/6/75642.jpg,"Nakazawa,Masatomo;Takahashi,Hiroki;Miyashita,Eiji;Matsuda,Kenichirou;Hino,Satoshi;Takeuchi,Ryouta;Kisaichi,Atsushi",80121,DRAMAtical Murder,6.32,Visualnovel,NAZ,TV
